Region,Division,State,County,Population,Combined Key
1,1,New Hampshire,Cheshire,77329,"Cheshire, New Hampshire, US"
1,1,New Hampshire,Coos,31289,"Coos, New Hampshire, US"
1,1,New Hampshire,Grafton,92201,"Grafton, New Hampshire, US"
1,1,New Hampshire,Hillsborough,424079,"Hillsborough, New Hampshire, US"
1,1,New Hampshire,Merrimack,155238,"Merrimack, New Hampshire, US"
1,1,New Hampshire,Rockingham,316947,"Rockingham, New Hampshire, US"
1,1,New Hampshire,Strafford,132416,"Strafford, New Hampshire, US"
1,1,New Hampshire,Sullivan,43533,"Sullivan, New Hampshire, US"
1,2,New Jersey,Atlantic,274966,"Atlantic, New Jersey, US"
1,2,New Jersey,Bergen,953819,"Bergen, New Jersey, US"
1,2,New Jersey,Burlington,464269,"Burlington, New Jersey, US"
1,2,New Jersey,Camden,523771,"Camden, New Jersey, US"
1,2,New Jersey,Cape May,95661,"Cape May, New Jersey, US"
1,2,New Jersey,Cumberland,153627,"Cumberland, New Jersey, US"
1,2,New Jersey,Essex,854917,"Essex, New Jersey, US"
1,2,New Jersey,Gloucester,304477,"Gloucester, New Jersey, US"
1,2,New Jersey,Hudson,702463,"Hudson, New Jersey, US"
1,2,New Jersey,Hunterdon,129924,"Hunterdon, New Jersey, US"
1,2,New Jersey,Mercer,385898,"Mercer, New Jersey, US"
1,2,New Jersey,Middlesex,860807,"Middlesex, New Jersey, US"
1,2,New Jersey,Monmouth,645354,"Monmouth, New Jersey, US"
1,2,New Jersey,Morris,510981,"Morris, New Jersey, US"
1,2,New Jersey,Ocean,648998,"Ocean, New Jersey, US"
1,2,New Jersey,Passaic,518117,"Passaic, New Jersey, US"
1,2,New Jersey,Salem,65046,"Salem, New Jersey, US"
1,2,New Jersey,Somerset,345647,"Somerset, New Jersey, US"
1,2,New Jersey,Sussex,145543,"Sussex, New Jersey, US"
1,2,New Jersey,Union,572114,"Union, New Jersey, US"
1,2,New Jersey,Warren,110731,"Warren, New Jersey, US"
4,8,New Mexico,Bernalillo,674393,"Bernalillo, New Mexico, US"
4,8,New Mexico,Catron,3731,"Catron, New Mexico, US"
4,8,New Mexico,Chaves,64629,"Chaves, New Mexico, US"
4,8,New Mexico,Cibola,27184,"Cibola, New Mexico, US"
4,8,New Mexico,Colfax,12369,"Colfax, New Mexico, US"
4,8,New Mexico,Curry,47999,"Curry, New Mexico, US"
4,8,New Mexico,De Baca,1680,"De Baca, New Mexico, US"
4,8,New Mexico,Dona Ana,221508,"Dona Ana, New Mexico, US"
4,8,New Mexico,Eddy,60911,"Eddy, New Mexico, US"
4,8,New Mexico,Grant,27889,"Grant, New Mexico, US"
4,8,New Mexico,Guadalupe,4449,"Guadalupe, New Mexico, US"
4,8,New Mexico,Harding,639,"Harding, New Mexico, US"
4,8,New Mexico,Hidalgo,4074,"Hidalgo, New Mexico, US"
4,8,New Mexico,Lea,73004,"Lea, New Mexico, US"
4,8,New Mexico,Lincoln,20436,"Lincoln, New Mexico, US"
4,8,New Mexico,Los Alamos,19330,"Los Alamos, New Mexico, US"
4,8,New Mexico,Luna,25532,"Luna, New Mexico, US"
4,8,New Mexico,McKinley,71780,"McKinley, New Mexico, US"
4,8,New Mexico,Mora,4196,"Mora, New Mexico, US"
4,8,New Mexico,Otero,68537,"Otero, New Mexico, US"
4,8,New Mexico,Quay,8656,"Quay, New Mexico, US"
4,8,New Mexico,Rio Arriba,40179,"Rio Arriba, New Mexico, US"
4,8,New Mexico,Roosevelt,19019,"Roosevelt, New Mexico, US"
4,8,New Mexico,Sandoval,151369,"Sandoval, New Mexico, US"
4,8,New Mexico,San Juan,120993,"San Juan, New Mexico, US"
4,8,New Mexico,San Miguel,27150,"San Miguel, New Mexico, US"
4,8,New Mexico,Santa Fe,155201,"Santa Fe, New Mexico, US"
4,8,New Mexico,Sierra,11502,"Sierra, New Mexico, US"
4,8,New Mexico,Socorro,16311,"Socorro, New Mexico, US"
4,8,New Mexico,Taos,34623,"Taos, New Mexico, US"
4,8,New Mexico,Torrance,15307,"Torrance, New Mexico, US"
4,8,New Mexico,Union,4107,"Union, New Mexico, US"
4,8,New Mexico,Valencia,77190,"Valencia, New Mexico, US"
1,2,New York,Albany,313743,"Albany, New York, US"
1,2,New York,Allegany,46106,"Allegany, New York, US"
1,2,New York,Bronx,1424948,"Bronx, New York, US"
1,2,New York,Broome,197240,"Broome, New York, US"
1,2,New York,Cattaraugus,76426,"Cattaraugus, New York, US"
1,2,New York,Cayuga,75880,"Cayuga, New York, US"
1,2,New York,Chautauqua,126807,"Chautauqua, New York, US"
1,2,New York,Chemung,83045,"Chemung, New York, US"
1,2,New York,Chenango,46537,"Chenango, New York, US"
1,2,New York,Clinton,79596,"Clinton, New York, US"
1,2,New York,Columbia,61778,"Columbia, New York, US"
1,2,New York,Cortland,46311,"Cortland, New York, US"
1,2,New York,Delaware,44378,"Delaware, New York, US"
1,2,New York,Dutchess,297112,"Dutchess, New York, US"
1,2,New York,Erie,950683,"Erie, New York, US"
1,2,New York,Essex,37268,"Essex, New York, US"
1,2,New York,Franklin,47456,"Franklin, New York, US"
1,2,New York,Fulton,53116,"Fulton, New York, US"
1,2,New York,Genesee,57853,"Genesee, New York, US"
1,2,New York,Greene,48499,"Greene, New York, US"
1,2,New York,Hamilton,5119,"Hamilton, New York, US"
1,2,New York,Herkimer,59937,"Herkimer, New York, US"
1,2,New York,Jefferson,116295,"Jefferson, New York, US"
1,2,New York,Kings,2641052,"Kings, New York, US"
1,2,New York,Lewis,26573,"Lewis, New York, US"
1,2,New York,Livingston,61578,"Livingston, New York, US"
1,2,New York,Madison,67658,"Madison, New York, US"
1,2,New York,Monroe,755160,"Monroe, New York, US"
1,2,New York,Montgomery,49558,"Montgomery, New York, US"
1,2,New York,Nassau,1390907,"Nassau, New York, US"
1,2,New York,New York,1576876,"New York, New York, US"
1,2,New York,Niagara,211653,"Niagara, New York, US"
1,2,New York,Oneida,230274,"Oneida, New York, US"
1,2,New York,Onondaga,473236,"Onondaga, New York, US"
1,2,New York,Ontario,112508,"Ontario, New York, US"
1,2,New York,Orange,404525,"Orange, New York, US"
1,2,New York,Orleans,40191,"Orleans, New York, US"
1,2,New York,Oswego,117387,"Oswego, New York, US"
1,2,New York,Otsego,58123,"Otsego, New York, US"
1,2,New York,Putnam,97936,"Putnam, New York, US"
1,2,New York,Queens,2331143,"Queens, New York, US"
1,2,New York,Rensselaer,160232,"Rensselaer, New York, US"
1,2,New York,Richmond,493494,"Richmond, New York, US"
1,2,New York,Rockland,339227,"Rockland, New York, US"
1,2,New York,St. Lawrence,108051,"St. Lawrence, New York, US"
1,2,New York,Saratoga,237359,"Saratoga, New York, US"
1,2,New York,Schenectady,158089,"Schenectady, New York, US"
1,2,New York,Schoharie,29863,"Schoharie, New York, US"
1,2,New York,Schuyler,17752,"Schuyler, New York, US"
1,2,New York,Seneca,33688,"Seneca, New York, US"
1,2,New York,Steuben,92948,"Steuben, New York, US"
1,2,New York,Suffolk,1526344,"Suffolk, New York, US"
1,2,New York,Sullivan,79806,"Sullivan, New York, US"
1,2,New York,Tioga,47980,"Tioga, New York, US"
1,2,New York,Tompkins,105162,"Tompkins, New York, US"
1,2,New York,Ulster,182951,"Ulster, New York, US"
1,2,New York,Warren,65618,"Warren, New York, US"
1,2,New York,Washington,60956,"Washington, New York, US"
1,2,New York,Wayne,90923,"Wayne, New York, US"
1,2,New York,Westchester,997895,"Westchester, New York, US"
1,2,New York,Wyoming,40491,"Wyoming, New York, US"
1,2,New York,Yates,24613,"Yates, New York, US"
3,5,North Carolina,Alamance,173877,"Alamance, North Carolina, US"
3,5,North Carolina,Alexander,36644,"Alexander, North Carolina, US"
3,5,North Carolina,Alleghany,11049,"Alleghany, North Carolina, US"
3,5,North Carolina,Anson,22060,"Anson, North Carolina, US"
3,5,North Carolina,Ashe,26711,"Ashe, North Carolina, US"
3,5,North Carolina,Avery,17864,"Avery, North Carolina, US"
3,5,North Carolina,Beaufort,44468,"Beaufort, North Carolina, US"
3,5,North Carolina,Bertie,17505,"Bertie, North Carolina, US"
3,5,North Carolina,Bladen,29525,"Bladen, North Carolina, US"
3,5,North Carolina,Brunswick,144215,"Brunswick, North Carolina, US"
3,5,North Carolina,Buncombe,271534,"Buncombe, North Carolina, US"
3,5,North Carolina,Burke,87611,"Burke, North Carolina, US"
3,5,North Carolina,Cabarrus,231278,"Cabarrus, North Carolina, US"
3,5,North Carolina,Caldwell,80463,"Caldwell, North Carolina, US"
3,5,North Carolina,Camden,10835,"Camden, North Carolina, US"
3,5,North Carolina,Carteret,68541,"Carteret, North Carolina, US"
3,5,North Carolina,Caswell,22714,"Caswell, North Carolina, US"
3,5,North Carolina,Catawba,161723,"Catawba, North Carolina, US"
3,5,North Carolina,Chatham,77889,"Chatham, North Carolina, US"
3,5,North Carolina,Cherokee,29167,"Cherokee, North Carolina, US"
3,5,North Carolina,Chowan,13722,"Chowan, North Carolina, US"
3,5,North Carolina,Clay,11309,"Clay, North Carolina, US"
3,5,North Carolina,Cleveland,100359,"Cleveland, North Carolina, US"
3,5,North Carolina,Columbus,50092,"Columbus, North Carolina, US"
3,5,North Carolina,Craven,100674,"Craven, North Carolina, US"
3,5,North Carolina,Cumberland,335508,"Cumberland, North Carolina, US"
3,5,North Carolina,Currituck,29653,"Currituck, North Carolina, US"
3,5,North Carolina,Dare,37826,"Dare, North Carolina, US"
3,5,North Carolina,Davidson,170637,"Davidson, North Carolina, US"
3,5,North Carolina,Davie,43533,"Davie, North Carolina, US"
3,5,North Carolina,Duplin,48515,"Duplin, North Carolina, US"
3,5,North Carolina,Durham,326126,"Durham, North Carolina, US"
3,5,North Carolina,Edgecombe,48359,"Edgecombe, North Carolina, US"
3,5,North Carolina,Forsyth,385523,"Forsyth, North Carolina, US"
3,5,North Carolina,Franklin,71703,"Franklin, North Carolina, US"
3,5,North Carolina,Gaston,230856,"Gaston, North Carolina, US"
3,5,North Carolina,Gates,10366,"Gates, North Carolina, US"
3,5,North Carolina,Graham,8043,"Graham, North Carolina, US"
3,5,North Carolina,Granville,61986,"Granville, North Carolina, US"
3,5,North Carolina,Greene,20417,"Greene, North Carolina, US"
3,5,North Carolina,Guilford,542410,"Guilford, North Carolina, US"
3,5,North Carolina,Halifax,48272,"Halifax, North Carolina, US"
3,5,North Carolina,Harnett,135966,"Harnett, North Carolina, US"
3,5,North Carolina,Haywood,62476,"Haywood, North Carolina, US"
3,5,North Carolina,Henderson,116829,"Henderson, North Carolina, US"
3,5,North Carolina,Hertford,21278,"Hertford, North Carolina, US"
3,5,North Carolina,Hoke,53114,"Hoke, North Carolina, US"
3,5,North Carolina,Hyde,4508,"Hyde, North Carolina, US"
3,5,North Carolina,Iredell,191968,"Iredell, North Carolina, US"
3,5,North Carolina,Jackson,43410,"Jackson, North Carolina, US"
3,5,North Carolina,Johnston,226504,"Johnston, North Carolina, US"
3,5,North Carolina,Jones,9255,"Jones, North Carolina, US"
3,5,North Carolina,Lee,64138,"Lee, North Carolina, US"
3,5,North Carolina,Lenoir,54706,"Lenoir, North Carolina, US"
3,5,North Carolina,Lincoln,89670,"Lincoln, North Carolina, US"
3,5,North Carolina,McDowell,44717,"McDowell, North Carolina, US"
3,5,North Carolina,Macon,37564,"Macon, North Carolina, US"
3,5,North Carolina,Madison,21502,"Madison, North Carolina, US"
3,5,North Carolina,Martin,21754,"Martin, North Carolina, US"
3,5,North Carolina,Mecklenburg,1122276,"Mecklenburg, North Carolina, US"
3,5,North Carolina,Mitchell,14963,"Mitchell, North Carolina, US"
3,5,North Carolina,Montgomery,25798,"Montgomery, North Carolina, US"
3,5,North Carolina,Moore,102763,"Moore, North Carolina, US"
3,5,North Carolina,Nash,95176,"Nash, North Carolina, US"
3,5,North Carolina,New Hanover,229018,"New Hanover, North Carolina, US"
3,5,North Carolina,Northampton,17129,"Northampton, North Carolina, US"
3,5,North Carolina,Onslow,206160,"Onslow, North Carolina, US"
3,5,North Carolina,Orange,148884,"Orange, North Carolina, US"
3,5,North Carolina,Pamlico,12344,"Pamlico, North Carolina, US"
3,5,North Carolina,Pasquotank,40821,"Pasquotank, North Carolina, US"
3,5,North Carolina,Pender,62815,"Pender, North Carolina, US"
3,5,North Carolina,Perquimans,13130,"Perquimans, North Carolina, US"
3,5,North Carolina,Person,39127,"Person, North Carolina, US"
3,5,North Carolina,Pitt,172169,"Pitt, North Carolina, US"
3,5,North Carolina,Polk,19656,"Polk, North Carolina, US"
3,5,North Carolina,Randolph,145172,"Randolph, North Carolina, US"
3,5,North Carolina,Richmond,42724,"Richmond, North Carolina, US"
3,5,North Carolina,Robeson,116328,"Robeson, North Carolina, US"
3,5,North Carolina,Rockingham,91266,"Rockingham, North Carolina, US"
3,5,North Carolina,Rowan,148150,"Rowan, North Carolina, US"
3,5,North Carolina,Rutherford,64586,"Rutherford, North Carolina, US"
3,5,North Carolina,Sampson,58990,"Sampson, North Carolina, US"
3,5,North Carolina,Scotland,34227,"Scotland, North Carolina, US"
3,5,North Carolina,Stanly,63425,"Stanly, North Carolina, US"
3,5,North Carolina,Stokes,44553,"Stokes, North Carolina, US"
3,5,North Carolina,Surry,71152,"Surry, North Carolina, US"
3,5,North Carolina,Swain,14136,"Swain, North Carolina, US"
3,5,North Carolina,Transylvania,33165,"Transylvania, North Carolina, US"
3,5,North Carolina,Tyrrell,3254,"Tyrrell, North Carolina, US"
3,5,North Carolina,Union,243648,"Union, North Carolina, US"
3,5,North Carolina,Vance,42185,"Vance, North Carolina, US"
3,5,North Carolina,Wake,1150204,"Wake, North Carolina, US"
3,5,North Carolina,Warren,18762,"Warren, North Carolina, US"
3,5,North Carolina,Washington,10892,"Washington, North Carolina, US"
3,5,North Carolina,Watauga,54234,"Watauga, North Carolina, US"
3,5,North Carolina,Wayne,116835,"Wayne, North Carolina, US"
3,5,North Carolina,Wilkes,65806,"Wilkes, North Carolina, US"
3,5,North Carolina,Wilson,78369,"Wilson, North Carolina, US"
3,5,North Carolina,Yadkin,37192,"Yadkin, North Carolina, US"
3,5,North Carolina,Yancey,18757,"Yancey, North Carolina, US"
2,4,North Dakota,Adams,2167,"Adams, North Dakota, US"
2,4,North Dakota,Barnes,10806,"Barnes, North Dakota, US"
2,4,North Dakota,Benson,5809,"Benson, North Dakota, US"
2,4,North Dakota,Billings,955,"Billings, North Dakota, US"
2,4,North Dakota,Bottineau,6390,"Bottineau, North Dakota, US"
2,4,North Dakota,Bowman,2903,"Bowman, North Dakota, US"
2,4,North Dakota,Burke,2158,"Burke, North Dakota, US"
2,4,North Dakota,Burleigh,98933,"Burleigh, North Dakota, US"
2,4,North Dakota,Cass,186562,"Cass, North Dakota, US"
2,4,North Dakota,Cavalier,3662,"Cavalier, North Dakota, US"
2,4,North Dakota,Dickey,4897,"Dickey, North Dakota, US"
2,4,North Dakota,Divide,2188,"Divide, North Dakota, US"
2,4,North Dakota,Dunn,4035,"Dunn, North Dakota, US"
2,4,North Dakota,Eddy,2337,"Eddy, North Dakota, US"
2,4,North Dakota,Emmons,3271,"Emmons, North Dakota, US"
2,4,North Dakota,Foster,3364,"Foster, North Dakota, US"
2,4,North Dakota,Golden Valley,1770,"Golden Valley, North Dakota, US"
2,4,North Dakota,Grand Forks,72705,"Grand Forks, North Dakota, US"
2,4,North Dakota,Grant,2323,"Grant, North Dakota, US"
2,4,North Dakota,Griggs,2281,"Griggs, North Dakota, US"
2,4,North Dakota,Hettinger,2430,"Hettinger, North Dakota, US"
2,4,North Dakota,Kidder,2369,"Kidder, North Dakota, US"
2,4,North Dakota,LaMoure,4066,"LaMoure, North Dakota, US"
2,4,North Dakota,Logan,1883,"Logan, North Dakota, US"
2,4,North Dakota,McHenry,5249,"McHenry, North Dakota, US"
2,4,North Dakota,McIntosh,2513,"McIntosh, North Dakota, US"
2,4,North Dakota,McKenzie,13819,"McKenzie, North Dakota, US"
2,4,North Dakota,McLean,9796,"McLean, North Dakota, US"
2,4,North Dakota,Mercer,8323,"Mercer, North Dakota, US"
2,4,North Dakota,Morton,33611,"Morton, North Dakota, US"
2,4,North Dakota,Mountrail,9576,"Mountrail, North Dakota, US"
2,4,North Dakota,Nelson,3054,"Nelson, North Dakota, US"
2,4,North Dakota,Oliver,1873,"Oliver, North Dakota, US"
2,4,North Dakota,Pembina,6767,"Pembina, North Dakota, US"
2,4,North Dakota,Pierce,3953,"Pierce, North Dakota, US"
2,4,North Dakota,Ramsey,11572,"Ramsey, North Dakota, US"
2,4,North Dakota,Ransom,5675,"Ransom, North Dakota, US"
2,4,North Dakota,Renville,2266,"Renville, North Dakota, US"
2,4,North Dakota,Richland,16560,"Richland, North Dakota, US"
2,4,North Dakota,Rolette,12048,"Rolette, North Dakota, US"
2,4,North Dakota,Sargent,3829,"Sargent, North Dakota, US"
2,4,North Dakota,Sheridan,1268,"Sheridan, North Dakota, US"
2,4,North Dakota,Sioux,3738,"Sioux, North Dakota, US"
2,4,North Dakota,Slope,690,"Slope, North Dakota, US"
2,4,North Dakota,Stark,33046,"Stark, North Dakota, US"
2,4,North Dakota,Steele,1810,"Steele, North Dakota, US"
2,4,North Dakota,Stutsman,21576,"Stutsman, North Dakota, US"
2,4,North Dakota,Towner,2140,"Towner, North Dakota, US"
2,4,North Dakota,Traill,8003,"Traill, North Dakota, US"
2,4,North Dakota,Walsh,10469,"Walsh, North Dakota, US"
2,4,North Dakota,Ward,69071,"Ward, North Dakota, US"
2,4,North Dakota,Wells,3905,"Wells, North Dakota, US"
2,4,North Dakota,Williams,38484,"Williams, North Dakota, US"
2,3,Ohio,Adams,27542,"Adams, Ohio, US"
2,3,Ohio,Allen,101670,"Allen, Ohio, US"
2,3,Ohio,Ashland,52316,"Ashland, Ohio, US"
2,3,Ohio,Ashtabula,97337,"Ashtabula, Ohio, US"
2,3,Ohio,Athens,62056,"Athens, Ohio, US"
2,3,Ohio,Auglaize,46141,"Auglaize, Ohio, US"
2,3,Ohio,Belmont,65849,"Belmont, Ohio, US"
2,3,Ohio,Brown,43662,"Brown, Ohio, US"
2,3,Ohio,Butler,390234,"Butler, Ohio, US"
2,3,Ohio,Carroll,26691,"Carroll, Ohio, US"
2,3,Ohio,Champaign,38699,"Champaign, Ohio, US"
2,3,Ohio,Clark,135633,"Clark, Ohio, US"
2,3,Ohio,Clermont,209642,"Clermont, Ohio, US"
2,3,Ohio,Clinton,42004,"Clinton, Ohio, US"
2,3,Ohio,Columbiana,101310,"Columbiana, Ohio, US"
2,3,Ohio,Coshocton,36618,"Coshocton, Ohio, US"
2,3,Ohio,Crawford,41754,"Crawford, Ohio, US"
2,3,Ohio,Cuyahoga,1249387,"Cuyahoga, Ohio, US"
2,3,Ohio,Darke,51597,"Darke, Ohio, US"
2,3,Ohio,Defiance,38144,"Defiance, Ohio, US"
2,3,Ohio,Delaware,220740,"Delaware, Ohio, US"
2,3,Ohio,Erie,74852,"Erie, Ohio, US"
2,3,Ohio,Fairfield,161064,"Fairfield, Ohio, US"
2,3,Ohio,Fayette,28906,"Fayette, Ohio, US"
2,3,Ohio,Franklin,1321414,"Franklin, Ohio, US"
2,3,Ohio,Fulton,42450,"Fulton, Ohio, US"
2,3,Ohio,Gallia,29158,"Gallia, Ohio, US"
2,3,Ohio,Geauga,95565,"Geauga, Ohio, US"
2,3,Ohio,Greene,168412,"Greene, Ohio, US"
2,3,Ohio,Guernsey,38287,"Guernsey, Ohio, US"
2,3,Ohio,Hamilton,826139,"Hamilton, Ohio, US"
2,3,Ohio,Hancock,74656,"Hancock, Ohio, US"
2,3,Ohio,Hardin,30621,"Hardin, Ohio, US"
2,3,Ohio,Harrison,14477,"Harrison, Ohio, US"
2,3,Ohio,Henry,27538,"Henry, Ohio, US"
2,3,Ohio,Highland,43354,"Highland, Ohio, US"
2,3,Ohio,Hocking,28097,"Hocking, Ohio, US"
2,3,Ohio,Holmes,44271,"Holmes, Ohio, US"
2,3,Ohio,Huron,58367,"Huron, Ohio, US"
2,3,Ohio,Jackson,32511,"Jackson, Ohio, US"
2,3,Ohio,Jefferson,64789,"Jefferson, Ohio, US"
2,3,Ohio,Knox,62897,"Knox, Ohio, US"
2,3,Ohio,Lake,232023,"Lake, Ohio, US"
2,3,Ohio,Lawrence,57445,"Lawrence, Ohio, US"
2,3,Ohio,Licking,180401,"Licking, Ohio, US"
2,3,Ohio,Logan,46035,"Logan, Ohio, US"
2,3,Ohio,Lorain,315595,"Lorain, Ohio, US"
2,3,Ohio,Lucas,429191,"Lucas, Ohio, US"
2,3,Ohio,Madison,44386,"Madison, Ohio, US"
2,3,Ohio,Mahoning,226762,"Mahoning, Ohio, US"
2,3,Ohio,Marion,65291,"Marion, Ohio, US"
2,3,Ohio,Medina,183092,"Medina, Ohio, US"
2,3,Ohio,Meigs,22049,"Meigs, Ohio, US"
2,3,Ohio,Mercer,42309,"Mercer, Ohio, US"
2,3,Ohio,Miami,109264,"Miami, Ohio, US"
2,3,Ohio,Monroe,13329,"Monroe, Ohio, US"
2,3,Ohio,Montgomery,535840,"Montgomery, Ohio, US"
2,3,Ohio,Morgan,13682,"Morgan, Ohio, US"
2,3,Ohio,Morrow,35151,"Morrow, Ohio, US"
2,3,Ohio,Muskingum,86408,"Muskingum, Ohio, US"
2,3,Ohio,Noble,14176,"Noble, Ohio, US"
2,3,Ohio,Ottawa,40104,"Ottawa, Ohio, US"
2,3,Ohio,Paulding,18871,"Paulding, Ohio, US"
2,3,Ohio,Perry,35460,"Perry, Ohio, US"
2,3,Ohio,Pickaway,59333,"Pickaway, Ohio, US"
2,3,Ohio,Pike,27089,"Pike, Ohio, US"
2,3,Ohio,Portage,162382,"Portage, Ohio, US"
2,3,Ohio,Preble,40867,"Preble, Ohio, US"
2,3,Ohio,Putnam,34318,"Putnam, Ohio, US"
2,3,Ohio,Richland,125195,"Richland, Ohio, US"
2,3,Ohio,Ross,76891,"Ross, Ohio, US"
2,3,Ohio,Sandusky,58715,"Sandusky, Ohio, US"
2,3,Ohio,Scioto,73346,"Scioto, Ohio, US"
2,3,Ohio,Seneca,54906,"Seneca, Ohio, US"
2,3,Ohio,Shelby,47977,"Shelby, Ohio, US"
2,3,Ohio,Stark,373834,"Stark, Ohio, US"
2,3,Ohio,Summit,537633,"Summit, Ohio, US"
2,3,Ohio,Trumbull,201335,"Trumbull, Ohio, US"
2,3,Ohio,Tuscarawas,92500,"Tuscarawas, Ohio, US"
2,3,Ohio,Union,64971,"Union, Ohio, US"
2,3,Ohio,Van Wert,28732,"Van Wert, Ohio, US"
2,3,Ohio,Vinton,12696,"Vinton, Ohio, US"
2,3,Ohio,Warren,246553,"Warren, Ohio, US"
2,3,Ohio,Washington,59423,"Washington, Ohio, US"
2,3,Ohio,Wayne,116710,"Wayne, Ohio, US"
2,3,Ohio,Williams,36716,"Williams, Ohio, US"
2,3,Ohio,Wood,132472,"Wood, Ohio, US"
2,3,Ohio,Wyandot,21708,"Wyandot, Ohio, US"
3,7,Oklahoma,Adair,19414,"Adair, Oklahoma, US"
3,7,Oklahoma,Alfalfa,5710,"Alfalfa, Oklahoma, US"
3,7,Oklahoma,Atoka,14324,"Atoka, Oklahoma, US"
3,7,Oklahoma,Beaver,4980,"Beaver, Oklahoma, US"
3,7,Oklahoma,Beckham,22046,"Beckham, Oklahoma, US"
3,7,Oklahoma,Blaine,8562,"Blaine, Oklahoma, US"
3,7,Oklahoma,Bryan,47105,"Bryan, Oklahoma, US"
3,7,Oklahoma,Caddo,26368,"Caddo, Oklahoma, US"
3,7,Oklahoma,Canadian,161737,"Canadian, Oklahoma, US"
3,7,Oklahoma,Carter,48291,"Carter, Oklahoma, US"
3,7,Oklahoma,Cherokee,47627,"Cherokee, Oklahoma, US"
3,7,Oklahoma,Choctaw,14307,"Choctaw, Oklahoma, US"
3,7,Oklahoma,Cimarron,2248,"Cimarron, Oklahoma, US"
3,7,Oklahoma,Cleveland,297597,"Cleveland, Oklahoma, US"
3,7,Oklahoma,Coal,5276,"Coal, Oklahoma, US"
3,7,Oklahoma,Comanche,122063,"Comanche, Oklahoma, US"
3,7,Oklahoma,Cotton,5480,"Cotton, Oklahoma, US"
3,7,Oklahoma,Craig,14115,"Craig, Oklahoma, US"
3,7,Oklahoma,Creek,72029,"Creek, Oklahoma, US"
3,7,Oklahoma,Custer,28163,"Custer, Oklahoma, US"
3,7,Oklahoma,Delaware,41000,"Delaware, Oklahoma, US"
3,7,Oklahoma,Dewey,4417,"Dewey, Oklahoma, US"
3,7,Oklahoma,Ellis,3762,"Ellis, Oklahoma, US"
3,7,Oklahoma,Garfield,61926,"Garfield, Oklahoma, US"
3,7,Oklahoma,Garvin,25804,"Garvin, Oklahoma, US"
3,7,Oklahoma,Grady,55508,"Grady, Oklahoma, US"
3,7,Oklahoma,Grant,4131,"Grant, Oklahoma, US"
3,7,Oklahoma,Greer,5487,"Greer, Oklahoma, US"
3,7,Oklahoma,Harmon,2418,"Harmon, Oklahoma, US"
3,7,Oklahoma,Harper,3180,"Harper, Oklahoma, US"
3,7,Oklahoma,Haskell,11602,"Haskell, Oklahoma, US"
3,7,Oklahoma,Hughes,13405,"Hughes, Oklahoma, US"
3,7,Oklahoma,Jackson,24777,"Jackson, Oklahoma, US"
3,7,Oklahoma,Jefferson,5438,"Jefferson, Oklahoma, US"
3,7,Oklahoma,Johnston,10301,"Johnston, Oklahoma, US"
3,7,Oklahoma,Kay,43732,"Kay, Oklahoma, US"
3,7,Oklahoma,Kingfisher,15204,"Kingfisher, Oklahoma, US"
3,7,Oklahoma,Kiowa,8410,"Kiowa, Oklahoma, US"
3,7,Oklahoma,Latimer,9427,"Latimer, Oklahoma, US"
3,7,Oklahoma,Le Flore,48476,"Le Flore, Oklahoma, US"
3,7,Oklahoma,Lincoln,33829,"Lincoln, Oklahoma, US"
3,7,Oklahoma,Logan,50885,"Logan, Oklahoma, US"
3,7,Oklahoma,Love,10216,"Love, Oklahoma, US"
3,7,Oklahoma,McClain,43516,"McClain, Oklahoma, US"
3,7,Oklahoma,McCurtain,30884,"McCurtain, Oklahoma, US"
3,7,Oklahoma,McIntosh,19245,"McIntosh, Oklahoma, US"
3,7,Oklahoma,Major,7668,"Major, Oklahoma, US"
3,7,Oklahoma,Marshall,15594,"Marshall, Oklahoma, US"
3,7,Oklahoma,Mayes,39159,"Mayes, Oklahoma, US"
3,7,Oklahoma,Murray,13718,"Murray, Oklahoma, US"
3,7,Oklahoma,Muskogee,66146,"Muskogee, Oklahoma, US"
3,7,Oklahoma,Noble,10933,"Noble, Oklahoma, US"
3,7,Oklahoma,Nowata,9303,"Nowata, Oklahoma, US"
3,7,Oklahoma,Okfuskee,11197,"Okfuskee, Oklahoma, US"
3,7,Oklahoma,Oklahoma,798575,"Oklahoma, Oklahoma, US"
3,7,Oklahoma,Okmulgee,36843,"Okmulgee, Oklahoma, US"
3,7,Oklahoma,Osage,45772,"Osage, Oklahoma, US"
3,7,Oklahoma,Ottawa,30340,"Ottawa, Oklahoma, US"
3,7,Oklahoma,Pawnee,15741,"Pawnee, Oklahoma, US"
3,7,Oklahoma,Payne,81989,"Payne, Oklahoma, US"
3,7,Oklahoma,Pittsburg,43633,"Pittsburg, Oklahoma, US"
3,7,Oklahoma,Pontotoc,38163,"Pontotoc, Oklahoma, US"
3,7,Oklahoma,Pottawatomie,73019,"Pottawatomie, Oklahoma, US"
3,7,Oklahoma,Pushmataha,10815,"Pushmataha, Oklahoma, US"
3,7,Oklahoma,Roger Mills,3386,"Roger Mills, Oklahoma, US"
3,7,Oklahoma,Rogers,96695,"Rogers, Oklahoma, US"
3,7,Oklahoma,Seminole,23567,"Seminole, Oklahoma, US"
3,7,Oklahoma,Sequoyah,39508,"Sequoyah, Oklahoma, US"
3,7,Oklahoma,Stephens,43129,"Stephens, Oklahoma, US"
